"EVENT_ID","LOCATION","RIVMILE","BASIN","DATE","COLLECT","REPLICATE","PROJECT","FINAL_SCORE","RICHNESS","RICH_SCORE","HBI","HBI_SCORE","SHANNON","SHANNON_SCORE","PMA","PMA_SCORE","EPT_RICH","EPT_SCORE","NBI_P","NBI_P_SCORE","NCO_RICH","NCO_RICH_SCORE","PCT_DOM3","PCT_DOM3_SCORE"
"1.8_CDEA_5_7/16/1992_1","CDEA","1.8",5,"7/16/1992",1,1,"RIBS",4.5,21,5.88,5.72,5.98,NA,NA,43,3.95,3,3.61,6.76,3.1,NA,NA,NA,NA
"1.8_CDEA_5_7/21/2008_1","CDEA","1.8",5,"7/21/2008",1,1,"WSNC",4.67,24,6.76,5.27,6.54,NA,NA,45,4.27,5,4.72,7.58,1.05,NA,NA,NA,NA
"1.8_CDEA_5_7/29/2002_1","CDEA","1.8",5,"7/29/2002",1,1,"RIBS_Scr",4.67,26,7.35,6.04,5.58,NA,NA,45,4.27,4,4.17,7.2,2,NA,NA,NA,NA
"1.8_CDEA_5_7/31/2007_1","CDEA","1.8",5,"7/31/2007",1,1,"RIBS_Scr",3.67,21,5.88,5.86,5.8,NA,NA,39,3.31,2,3.06,7.87,0.32,NA,NA,NA,NA
"1.8_CDEA_5_8/1/2012_1","CDEA","1.8",5,"8/1/2012",1,1,"RIBS_Scr",4.95,19,5.29,5.59,6.14,NA,NA,52,5.48,7,5.91,7.22,1.95,NA,NA,NA,NA
"1.8_CDEA_5_8/12/1997_1","CDEA","1.8",5,"8/12/1997",1,1,"RIBS_Scr",5.49,26,7.35,5.33,6.46,NA,NA,52,5.48,8,6.36,7.28,1.8,NA,NA,NA,NA
"1.8_CDEA_5_8/13/1998_1","CDEA","1.8",5,"8/13/1998",1,1,"RIBS_Int",4.99,26,7.35,5.78,5.9,NA,NA,43,3.95,8,6.36,7.45,1.37,NA,NA,NA,NA
"1.8_CDEA_5_9/4/2008_1","CDEA","1.8",5,"9/4/2008",1,1,"RIBS_Int",4.21,19,5.29,5.4,6.38,NA,NA,45,4.27,4,4.17,7.62,0.95,NA,NA,NA,NA
"1.8_CDEA_5_9/6/1991_1","CDEA","1.8",5,"9/6/1991",1,1,"RIBS",4.56,22,6.18,5.64,6.08,NA,NA,44,4.11,3,3.61,6.88,2.8,NA,NA,NA,NA
"1.8_CHAM_17_9/17/2003_1","CHAM","1.8",17,"9/17/2003",6,1,"RIBS_Scr",3.29,14,3.86,6.91,5.15,NA,NA,NA,NA,0,0,NA,NA,4,4.17,NA,NA
"1.8_CHAM_17_9/18/2013_1","CHAM","1.8",17,"9/18/2013",6,1,"RIBS_Scr",4.1,20,6.82,7.79,3.68,NA,NA,NA,NA,0,0,NA,NA,7,5.91,NA,NA
"1.8_CLER_2_8/29/2001_1","CLER","1.8",2,"8/29/2001",1,1,"RIBS_Scr",5.42,22,6.18,4.66,7.3,NA,NA,45,4.27,5,4.72,6.15,4.62,NA,NA,NA,NA
"1.8_CLER_2_8/30/2016_1","CLER","1.8",2,"8/30/2016",1,1,"RIBS_Scr",7,27,7.78,5.3,6.5,NA,NA,56,6.13,9,6.82,4.71,7.79,NA,NA,NA,NA
"1.8_CLOV_11_7/12/2006_1","CLOV","1.8",11,"7/12/2006",1,1,"RIBS_Scr",7.45,17,4.56,3.89,8.11,NA,NA,78,8.85,8,6.36,3.12,9.38,NA,NA,NA,NA
"1.8_CLOV_11_7/14/2008_1","CLOV","1.8",11,"7/14/2008",1,1,"RIBS_Int",5.27,18,4.85,4.37,7.63,NA,NA,41,3.63,3,3.61,5.35,6.63,NA,NA,NA,NA
"1.8_CLOV_11_8/4/2016_1","CLOV","1.8",11,"8/4/2016",1,1,"RIBS_Scr",6.82,26,7.35,3.72,8.28,NA,NA,66,7.69,10,7.27,6.59,3.53,NA,NA,NA,NA
"1.8_CRAN_7_7/17/2002_1","CRAN","1.8",7,"7/17/2002",1,1,"RAS",1.15,8,1.54,9.63,0.62,NA,NA,15,0,3,3.61,9.72,0,NA,NA,NA,NA
"1.8_CRAN_7_7/27/2005_1","CRAN","1.8",7,"7/27/2005",1,1,"RAS",4.3,18,4.85,6.16,5.42,NA,NA,50,5.16,4,4.17,7.23,1.92,NA,NA,NA,NA
"1.8_CRAN_7_7/5/2006_1","CRAN","1.8",7,"7/5/2006",1,1,"RAS",3.36,12,3.09,6.21,5.36,NA,NA,40,3.47,3,3.61,7.5,1.25,NA,NA,NA,NA
"1.8_CRAN_7_7/9/2004_1","CRAN","1.8",7,"7/9/2004",1,1,"RAS",3.09,13,3.38,6.24,5.32,NA,NA,35,2.66,2,3.06,7.59,1.03,NA,NA,NA,NA
"1.8_CRAN_7_8/1/2003_1","CRAN","1.8",7,"8/1/2003",1,1,"RAS",2.6,17,4.56,6.51,4.99,NA,NA,33,2.24,0,0,7.51,1.23,NA,NA,NA,NA
"1.8_DELA_14_8/17/1999_1","DELA","1.8",14,"8/17/1999",1,1,"RIBS_Scr",6.73,27,7.78,5.64,6.08,NA,NA,53,5.65,14,9.5,6.14,4.65,NA,NA,NA,NA
"1.8_DELA_14_8/27/2015_1","DELA","1.8",14,"8/27/2015",1,1,"RIBS_Int",6.07,29,8.33,6.02,5.6,NA,NA,56,6.13,9,6.82,6.62,3.45,NA,NA,NA,NA
"1.8_DELA_14_8/3/1987_1","DELA","1.8",14,"8/3/1987",2,1,"PRE_RIBS",10,35,10,5.16,10,4.26054937007493,10,NA,NA,16,10,NA,NA,NA,NA,NA,NA
"1.8_DELA_14_8/30/1994_1","DELA","1.8",14,"8/30/1994",1,1,"RIBS",7.46,32,9.17,5.11,6.74,NA,NA,55,5.97,15,10,5.84,5.4,NA,NA,NA,NA
"1.8_DELA_14_8/6/2014_1","DELA","1.8",14,"8/6/2014",1,1,"RIBS_Scr",7.28,18,4.85,3.62,8.38,NA,NA,62,7.1,12,8.5,4.92,7.58,NA,NA,NA,NA
"1.8_DELA_14_9/1/1993_1","DELA","1.8",14,"9/1/1993",1,1,"RIBS",7.04,20,5.59,3.41,8.59,NA,NA,54,5.81,11,8,5.11,7.22,NA,NA,NA,NA
"1.8_DELA_14_9/20/2000_1","DELA","1.8",14,"9/20/2000",1,1,"RIBS_Int",6.62,22,6.18,5.17,6.66,NA,NA,64,7.42,10,7.27,5.78,5.55,NA,NA,NA,NA
"1.8_DELA_14_9/22/2010_1","DELA","1.8",14,"9/22/2010",1,1,"RIBS_Int",5.81,25,7.06,5.93,5.71,NA,NA,44,4.11,12,8.5,6.53,3.67,NA,NA,NA,NA
"1.8_DELA_14_9/7/2005_1","DELA","1.8",14,"9/7/2005",1,1,"RIBS_Int",8.06,22,6.18,3.48,8.52,NA,NA,67,7.79,18,10,4.71,7.79,NA,NA,NA,NA
"1.8_DELA_14_9/8/1987_1","DELA","1.8",14,"9/8/1987",2,1,"PRE_RIBS",10,39,10,5.41,10,4.15938005363555,10,NA,NA,15,10,NA,NA,NA,NA,NA,NA
"1.8_FYSH_3_8/20/1997_1","FYSH","1.8",3,"8/20/1997",1,1,"RIBS_Scr",7.01,29,8.33,5.11,6.74,NA,NA,57,6.29,9,6.82,5.26,6.85,NA,NA,NA,NA
"1.8_GOLT_5_8/1/2007_1","GOLT","1.8",5,"8/1/2007",1,1,"RIBS_Scr",8.52,35,10,4.34,7.66,NA,NA,79,8.94,15,10,5.6,6,NA,NA,NA,NA
"1.8_GOSC_12_10/2/1986_1","GOSC","1.8",12,"10/2/1986",1,1,"RIBS",7.74,29,8.33,3.87,8.13,NA,NA,67,7.79,10,7.27,5.12,7.2,NA,NA,NA,NA
"1.8_GOSC_12_6/22/1989_1","GOSC","1.8",12,"6/22/1989",1,1,"RIBS",8.67,29,8.33,3.33,8.67,NA,NA,80,9.04,13,9,4.21,8.29,NA,NA,NA,NA
"1.8_GRND_3_7/26/2006_1","GRND","1.8",3,"7/26/2006",1,1,"RIBS_Scr",6.94,26,7.35,4.63,7.34,NA,NA,50,5.16,12,8.5,5.47,6.33,NA,NA,NA,NA
"1.8_GRND_3_8/18/2008_1","GRND","1.8",3,"8/18/2008",1,1,"WSNC",8.36,31,8.89,4.54,7.45,NA,NA,87,9.71,17,10,5.69,5.77,NA,NA,NA,NA
"1.8_GRND_3_9/11/2001_1","GRND","1.8",3,"9/11/2001",1,1,"RIBS_Scr",7.37,21,5.88,4.41,7.59,NA,NA,64,7.42,18,10,5.61,5.97,NA,NA,NA,NA
"1.8_HEML_4_8/11/1999_1","HEML","1.8",4,"8/11/1999",1,1,"RIBS_Scr",4.56,26,7.35,5.03,6.84,NA,NA,31,1.9,3,3.61,6.76,3.1,NA,NA,NA,NA
"1.8_HEML_4_9/15/2004_1","HEML","1.8",4,"9/15/2004",1,1,"RIBS_Scr",4.96,15,3.97,5.09,6.76,NA,NA,42,3.79,9,6.82,6.62,3.45,NA,NA,NA,NA
"1.8_KENY_11_7/13/2006_1","KENY","1.8",11,"7/13/2006",1,1,"RIBS_Scr",7.65,33,9.44,4,8,NA,NA,68,7.88,13,9,6.43,3.93,NA,NA,NA,NA
"1.8_KNNE_T1_4_9/14/2004_1","KNNE_T1","1.8",4,"9/14/2004",1,1,"RIBS_Scr",7.08,18,4.85,3.35,8.65,NA,NA,70,8.08,8,6.36,5.02,7.45,NA,NA,NA,NA
"1.8_LEON_2_7/27/2011_1","LEON","1.8",2,"7/27/2011",1,1,"RIBS_Scr",6.77,35,10,4.47,7.53,NA,NA,65,7.6,9,6.82,7.25,1.88,NA,NA,NA,NA
"1.8_LEON_2_8/31/2016_1","LEON","1.8",2,"8/31/2016",1,1,"RIBS_Scr",7.85,32,9.17,3.8,8.2,NA,NA,70,8.08,13,9,6.09,4.78,NA,NA,NA,NA
"1.8_LIBS_9_7/21/2004_1","LIBS","1.8",9,"7/21/2004",6,1,"RIBS_Scr",7.75,22,8,6.71,5.48,NA,NA,NA,NA,6,8,NA,NA,14,9.5,NA,NA
"1.8_LIBS_9_7/22/2014_1","LIBS","1.8",9,"7/22/2014",6,1,"RIBS_Scr",8.55,28,10,6.28,6.2,NA,NA,NA,NA,6,8,NA,NA,19,10,NA,NA
"1.8_MAWA_15_9/11/2002_1","MAWA","1.8",15,"9/11/2002",1,1,"RIBS_Scr",5.32,23,6.47,5.49,6.26,NA,NA,65,7.6,5,4.72,7.39,1.53,NA,NA,NA,NA
"1.8_MAWA_15_9/12/2007_1","MAWA","1.8",15,"9/12/2007",1,1,"RIBS_Scr",5.64,20,5.59,5.09,6.76,NA,NA,72,8.27,8,6.36,7.52,1.2,NA,NA,NA,NA
"1.8_MLLL_8_7/11/2012_1","MLLL","1.8",8,"7/11/2012",1,1,"RIBS_Scr",7.01,36,10,4.73,7.21,NA,NA,50,5.16,13,9,6.52,3.7,NA,NA,NA,NA
"1.8_MLLL_8_8/20/1997_1","MLLL","1.8",8,"8/20/1997",1,1,"RAS",5.84,29,8.33,6,5.62,NA,NA,49,4.92,4,4.17,5.53,6.17,NA,NA,NA,NA
"1.8_MLLL_8_8/20/2013_1","MLLL","1.8",8,"8/20/2013",1,1,"RIBS_Int",5.71,25,7.06,5.29,6.51,NA,NA,59,6.61,8,6.36,7.2,2,NA,NA,NA,NA
"1.8_MLLL_8_8/27/2002_1","MLLL","1.8",8,"8/27/2002",1,1,"RIBS_Scr",5.87,28,8.06,5.58,6.15,NA,NA,55,5.97,7,5.91,6.69,3.27,NA,NA,NA,NA
"1.8_MLLL_8_8/7/2008_1","MLLL","1.8",8,"8/7/2008",1,1,"RIBS_Int",6.78,31,8.89,5.1,6.75,NA,NA,54,5.81,7,5.91,5.39,6.53,NA,NA,NA,NA
"1.8_MLLL_8_9/17/1996_1","MLLL","1.8",8,"9/17/1996",1,1,"RIBS_Scr",5.42,23,6.47,5.56,6.18,NA,NA,53,5.65,6,5.45,6.67,3.33,NA,NA,NA,NA
"1.8_ONES_T5_13_11/14/1996_1","ONES_T5","1.8",13,"11/14/1996",1,1,"RAS",3.48,12,3.09,7.17,4.16,NA,NA,32,2.07,0,0,4.41,8.09,NA,NA,NA,NA
"1.8_ONES_T5_13_7/15/2008_1","ONES_T5","1.8",13,"7/15/2008",1,1,"RIBS_Int",2.82,14,3.68,7.94,3.2,NA,NA,36,2.82,0,0,6.24,4.4,NA,NA,NA,NA
"1.8_RAGA_T16_4_7/2/2014_1","RAGA_T16","1.8",4,"7/2/2014",1,1,"RIBS_Scr",7.06,22,6.18,4.19,7.81,NA,NA,75,8.56,10,7.27,5.81,5.48,NA,NA,NA,NA
"1.8_RPON_3_9/15/2004_1","RPON","1.8",3,"9/15/2004",1,1,"RIBS_Scr",5.13,15,3.97,5.23,6.59,NA,NA,79,8.94,4,4.17,7.21,1.98,NA,NA,NA,NA
"1.8_SALM_E_3_7/22/2015_1","SALM_E","1.8",3,"7/22/2015",1,1,"RIBS_Scr",8.79,23,6.47,2.26,9.74,NA,NA,81,9.13,17,10,3.91,8.59,NA,NA,NA,NA
"1.8_SCER_12_10/26/2006_1","SCER","1.8",12,"10/26/2006",6,1,"Special Study",3.02,13,3.41,8.53,2.45,NA,NA,NA,NA,1,1.5,NA,NA,5,4.72,NA,NA
"1.8_SCKR_7_9/11/2001_1","SCKR","1.8",7,"9/11/2001",1,1,"RIBS_Scr",6.12,30,8.61,5.04,6.83,NA,NA,56,6.13,8,6.36,6.93,2.68,NA,NA,NA,NA
"1.8_SCON_7_9/4/1986_1","SCON","1.8",7,"9/4/1986",1,1,"RAS",5.46,20,5.59,5.47,6.29,NA,NA,55,5.97,7,5.91,6.59,3.53,NA,NA,NA,NA
"1.8_SCON_7_9/5/2007_1","SCON","1.8",7,"9/5/2007",1,1,"RAS",5.25,19,5.29,5.36,6.42,NA,NA,48,4.76,10,7.27,7,2.5,NA,NA,NA,NA
"1.8_SHAK_12_10/11/2011_1","SHAK","1.8",12,"10/11/2011",1,1,"Special Study",3.55,10,2.31,5.58,6.15,NA,NA,29,1.55,4,4.17,6.57,3.57,NA,NA,NA,NA
"1.8_SHAK_12_10/2/1996_1","SHAK","1.8",12,"10/2/1996",1,1,"RIBS_Scr",3.46,13,3.38,6,5.62,NA,NA,30,1.72,2,3.06,6.59,3.53,NA,NA,NA,NA
"1.8_SHAK_12_10/20/2014_1","SHAK","1.8",12,"10/20/2014",1,1,"Special Study",3.9,14,3.68,5.96,5.67,NA,NA,35,2.66,5,4.72,6.9,2.75,NA,NA,NA,NA
"1.8_SHAK_12_7/22/2014_1","SHAK","1.8",12,"7/22/2014",1,1,"Special Study",4.16,12,3.09,5.53,6.21,NA,NA,32,2.07,6,5.45,6.41,3.97,NA,NA,NA,NA
"1.8_SHAK_12_7/29/2010_1","SHAK","1.8",12,"7/29/2010",1,1,"RIBS_Scr",3.93,15,3.97,5.9,5.75,NA,NA,48,4.76,4,4.17,7.6,1,NA,NA,NA,NA
"1.8_SHAK_12_8/8/2011_1","SHAK","1.8",12,"8/8/2011",1,1,"RIBS_Int",4.04,10,2.31,5.45,6.31,NA,NA,47,4.6,4,4.17,6.87,2.82,NA,NA,NA,NA
"1.8_SILE_10_8/19/2003_1","SILE","1.8",10,"8/19/2003",1,1,"RIBS_Scr",5.67,24,6.76,5.29,6.51,NA,NA,58,6.45,5,4.72,6.44,3.9,NA,NA,NA,NA
"1.8_SPRI_4_7/29/2009_1","SPRI","1.8",4,"7/29/2009",1,1,"RIBS_Scr",3.82,15,3.97,5.45,6.31,NA,NA,37,2.98,2,3.06,6.89,2.78,NA,NA,NA,NA
"1.9_ADKS12_2008_10_7/24/2012_1","ADKS12_2008","1.9",10,"7/24/2012",1,1,"ADKS ACID SURVEY",7.04,21,5.88,4.38,7.62,NA,NA,53,5.65,11,8,4.47,8.03,NA,NA,NA,NA
"1.9_ARCH_11_8/7/2013_1","ARCH","1.9",11,"8/7/2013",1,1,"RMN",8.95,30,8.61,2.56,9.44,NA,NA,70,8.08,14,9.5,3.4,9.1,NA,NA,NA,NA
"1.9_BEAU_8_7/10/2012_1","BEAU","1.9",8,"7/10/2012",6,1,"RIBS_Scr",8.6,18,5.91,3.3,10,NA,NA,NA,NA,9,9.5,NA,NA,13,9,NA,NA
"1.9_BIND_1_9/13/2005_1","BIND","1.9",1,"9/13/2005",1,1,"RIBS_Scr",6.74,21,5.88,4.72,7.23,NA,NA,65,7.6,11,8,6,5,NA,NA,NA,NA
"1.9_BONE_2_8/29/2001_1","BONE","1.9",2,"8/29/2001",1,1,"RIBS_Scr",3.8,16,4.26,4.8,7.12,NA,NA,32,2.07,2,3.06,7.01,2.48,NA,NA,NA,NA
"1.9_BONE_2_9/12/2006_1","BONE","1.9",2,"9/12/2006",1,1,"RIBS_Scr",7.06,18,4.85,4.12,7.88,NA,NA,74,8.46,10,7.27,5.26,6.85,NA,NA,NA,NA
"1.9_CARR_6_8/7/2008_1","CARR","1.9",6,"8/7/2008",1,1,"RIBS_Scr",7.94,30,8.61,4.2,7.8,NA,NA,65,7.6,16,10,5.73,5.67,NA,NA,NA,NA
"1.9_CAYT_T123_7_9/1/2011_1","CAYT_T123","1.9",7,"9/1/2011",1,1,"RIBS_Scr",5.91,23,6.47,4.73,7.21,NA,NA,51,5.32,6,5.45,5.97,5.08,NA,NA,NA,NA
"1.9_CONE_4_7/1/2014_1","CONE","1.9",4,"7/1/2014",1,1,"RIBS_Scr",7.29,26,7.35,4.84,7.08,NA,NA,64,7.42,17,10,6.15,4.62,NA,NA,NA,NA
"1.9_CONE_4_8/10/2000_1","CONE","1.9",4,"8/10/2000",1,1,"RIBS_Int",6.88,28,8.06,5.16,6.67,NA,NA,67,7.79,13,9,6.85,2.88,NA,NA,NA,NA
"1.9_CONE_4_8/11/1999_1","CONE","1.9",4,"8/11/1999",1,1,"RIBS_Scr",3.89,20,5.59,5.79,5.89,NA,NA,37,2.98,3,3.61,7.45,1.37,NA,NA,NA,NA
"1.9_COSP_7_7/26/2006_1","COSP","1.9",7,"7/26/2006",1,1,"RIBS_Scr",4.74,20,5.59,5.25,6.56,NA,NA,48,4.76,4,4.17,6.96,2.6,NA,NA,NA,NA
"1.9_COSP_7_8/21/2002_1","COSP","1.9",7,"8/21/2002",1,1,"RIBS_Int",4.07,18,4.85,5.53,6.21,NA,NA,47,4.6,2,3.06,7.34,1.65,NA,NA,NA,NA
"1.9_COSP_7_9/12/2001_1","COSP","1.9",7,"9/12/2001",1,1,"RIBS_Scr",3.26,9,1.92,5.58,6.15,NA,NA,31,1.9,2,3.06,6.69,3.27,NA,NA,NA,NA
"1.9_COSP_7_9/4/2008_1","COSP","1.9",7,"9/4/2008",1,1,"WSNC",5.11,26,7.35,5.28,6.52,NA,NA,51,5.32,5,4.72,7.35,1.63,NA,NA,NA,NA
"1.9_CSHA_17_9/18/2013_1","CSHA","1.9",17,"9/18/2013",6,1,"RIBS_Scr",6.02,19,6.36,6.28,6.2,NA,NA,NA,NA,2,3.5,NA,NA,11,8,NA,NA
"1.9_CSTL_6_8/6/2008_1","CSTL","1.9",6,"8/6/2008",1,1,"RIBS_Scr",8.07,29,8.33,4.24,7.76,NA,NA,70,8.08,12,8.5,4.84,7.66,NA,NA,NA,NA
"1.9_DECK_7_9/11/2001_1","DECK","1.9",7,"9/11/2001",1,1,"RIBS_Scr",7.29,23,6.47,3.18,8.82,NA,NA,67,7.79,9,6.82,5.38,6.55,NA,NA,NA,NA
"1.9_GOSC_12_6/22/1989_1","GOSC","1.9",12,"6/22/1989",1,1,"RIBS",8.47,35,10,3.99,8.01,NA,NA,81,9.13,12,8.5,5.32,6.7,NA,NA,NA,NA
"1.9_HUNT_13_6/24/1998_1","HUNT","1.9",13,"6/24/1998",1,1,"Special Study",5.51,19,5.29,5.17,6.66,NA,NA,49,4.92,5,4.72,5.62,5.95,NA,NA,NA,NA
"1.9_HUNT_13_7/31/2003_1","HUNT","1.9",13,"7/31/2003",1,1,"Special Study",5.11,15,3.97,4.99,6.89,NA,NA,47,4.6,5,4.72,5.85,5.38,NA,NA,NA,NA
"1.9_HUNT_13_9/11/2002_1","HUNT","1.9",13,"9/11/2002",1,1,"RIBS_Scr",5.19,16,4.26,5.16,6.67,NA,NA,45,4.27,3,3.61,5.15,7.12,NA,NA,NA,NA
"1.9_IDIA_10_8/21/2003_1","IDIA","1.9",10,"8/21/2003",1,1,"RIBS_Scr",6.33,21,5.88,4.58,7.4,NA,NA,65,7.6,8,6.36,6.24,4.4,NA,NA,NA,NA
"1.9_IDIA_10_8/3/2016_1","IDIA","1.9",10,"8/3/2016",1,1,"RIBS_Scr",5.87,24,6.76,4.91,6.99,NA,NA,59,6.61,7,5.91,6.77,3.08,NA,NA,NA,NA
"1.9_JACB_7_7/12/2016_1","JACB","1.9",7,"7/12/2016",6,1,"RIBS_Scr",8.43,48,10,6.57,5.72,NA,NA,NA,NA,6,8,NA,NA,30,10,NA,NA
"1.9_KISC_13_7/19/2001_1","KISC","1.9",13,"7/19/2001",1,1,"Special Study",7.31,26,7.35,4.85,7.06,NA,NA,64,7.42,11,8,5.32,6.7,NA,NA,NA,NA
"1.9_LBEV_14_7/26/1994_1","LBEV","1.9",14,"7/26/1994",1,1,"RAS",8.54,30,8.61,4.45,7.55,NA,NA,70,8.08,16,10,4.04,8.46,NA,NA,NA,NA
"1.9_LBEV_14_7/28/1993_1","LBEV","1.9",14,"7/28/1993",1,1,"RIBS",7.7,27,7.78,4.26,7.74,NA,NA,55,5.97,13,9,4.48,8.02,NA,NA,NA,NA
"1.9_LBEV_14_8/4/2004_1","LBEV","1.9",14,"8/4/2004",1,1,"RIBS_Scr",8.74,29,8.33,2.37,9.63,NA,NA,63,7.26,17,10,4.01,8.49,NA,NA,NA,NA
"1.9_LBEV_14_8/6/2014_1","LBEV","1.9",14,"8/6/2014",1,1,"RIBS_Scr",8.24,26,7.35,3.54,8.46,NA,NA,65,7.6,18,10,4.71,7.79,NA,NA,NA,NA
"1.9_LMOO_8_9/25/2007_1","LMOO","1.9",8,"9/25/2007",1,1,"RIBS_Scr",7.2,21,5.88,2.1,9.9,NA,NA,45,4.27,11,8,4.56,7.94,NA,NA,NA,NA
"1.9_LSAM_3_7/12/1995_1","LSAM","1.9",3,"7/12/1995",1,1,"RIBS_Scr",7.6,24,6.76,4.75,7.19,NA,NA,72,8.27,14,9.5,5.48,6.3,NA,NA,NA,NA
"1.9_LSAM_3_7/22/2015_1","LSAM","1.9",3,"7/22/2015",1,1,"RIBS_Scr",6.49,28,8.06,5.2,6.62,NA,NA,58,6.45,13,9,7.07,2.32,NA,NA,NA,NA
"1.9_LSAM_3_7/26/2006_1","LSAM","1.9",3,"7/26/2006",1,1,"RIBS_Scr",7.19,22,6.18,4.61,7.36,NA,NA,71,8.17,15,10,6.3,4.25,NA,NA,NA,NA
"1.9_LSAM_3_8/20/2002_1","LSAM","1.9",3,"8/20/2002",1,1,"RIBS_Int",6.68,22,6.18,4.8,7.12,NA,NA,65,7.6,15,10,6.99,2.52,NA,NA,NA,NA
"1.9_LSAM_3_9/11/2001_1","LSAM","1.9",3,"9/11/2001",1,1,"RIBS_Scr",6.53,21,5.88,4.7,7.25,NA,NA,55,5.97,13,9,6.18,4.55,NA,NA,NA,NA
"1.9_MARH_T13_4_7/28/2009_1","MARH_T13","1.9",4,"7/28/2009",1,1,"RIBS_Scr",8.6,29,8.33,3.4,8.6,NA,NA,70,8.08,14,9.5,4.02,8.48,NA,NA,NA,NA
"1.9_MARO_3_7/29/2015_1","MARO","1.9",3,"7/29/2015",1,1,"RAS",4.73,24,6.76,5.84,5.83,NA,NA,46,4.44,6,5.45,7.53,1.17,NA,NA,NA,NA
"1.9_MARO_3_7/29/2015_2","MARO","1.9",3,"7/29/2015",1,2,"RAS",4.86,24,6.76,5.63,6.09,NA,NA,50,5.16,6,5.45,7.67,0.83,NA,NA,NA,NA
"1.9_MARO_3_7/29/2015_3","MARO","1.9",3,"7/29/2015",1,3,"RAS",5.02,24,6.76,5.75,5.94,NA,NA,50,5.16,7,5.91,7.46,1.35,NA,NA,NA,NA
"1.9_MARO_3_7/29/2015_4","MARO","1.9",3,"7/29/2015",1,4,"RAS",4.85,21,5.88,5.81,5.86,NA,NA,46,4.44,7,5.91,7.13,2.18,NA,NA,NA,NA
"1.9_MLER_8_7/10/2012_1","MLER","1.9",8,"7/10/2012",1,1,"RIBS_Scr",8.45,31,8.89,3.51,8.49,NA,NA,67,7.79,13,9,4.43,8.07,NA,NA,NA,NA
"1.9_MLLK_N_12_8/17/2005_1","MLLK_N","1.9",12,"8/17/2005",1,1,"RIBS_Scr",6.05,22,6.18,5.17,6.66,NA,NA,55,5.97,6,5.45,5.6,6,NA,NA,NA,NA
"1.9_NORG_1_9/13/2005_1","NORG","1.9",1,"9/13/2005",1,1,"RIBS_Scr",5.66,23,6.47,4.82,7.1,NA,NA,43,3.95,4,4.17,5.36,6.6,NA,NA,NA,NA
"1.9_OTTR_8_7/11/2012_1","OTTR","1.9",8,"7/11/2012",1,1,"RIBS_Scr",8.06,23,6.47,2.83,9.17,NA,NA,75,8.56,12,8.5,4.92,7.58,NA,NA,NA,NA
"1.9_PAYN_6_6/18/1984_1","PAYN","1.9",6,"6/18/1984",1,1,"PRE_RIBS",0.22,6,0.77,9.81,0.32,NA,NA,14,0,0,0,9.56,0,NA,NA,NA,NA
"1.9_PDOX_11_9/18/2001_1","PDOX","1.9",11,"9/18/2001",1,1,"RIBS_Scr",7.15,19,5.29,3.69,8.31,NA,NA,69,7.98,7,5.91,4.23,8.27,NA,NA,NA,NA
"1.9_PLUS_9_7/22/2014_1","PLUS","1.9",9,"7/22/2014",1,1,"RIBS_Scr",6.55,33,9.44,4.7,7.25,NA,NA,59,6.61,9,6.82,6.94,2.65,NA,NA,NA,NA
"1.9_POEN_12_6/15/1988_1","POEN","1.9",12,"6/15/1988",1,1,"RIBS",4.25,1,0,2,10,NA,NA,5,0,1,1.25,3,10,NA,NA,NA,NA
"1.9_POEN_12_9/15/1988_1","POEN","1.9",12,"9/15/1988",1,1,"RIBS",4.84,22,6.18,6.4,5.12,NA,NA,51,5.32,4,4.17,6.63,3.43,NA,NA,NA,NA
"1.9_POEN_12_9/15/1988_2","POEN","1.9",12,"9/15/1988",1,2,"RIBS",5.9,24,6.76,6.09,5.51,NA,NA,62,7.1,4,4.17,5.62,5.95,NA,NA,NA,NA
"1.9_POEN_12_9/15/1988_3","POEN","1.9",12,"9/15/1988",1,3,"RIBS",5.97,20,5.59,6.15,5.44,NA,NA,69,7.98,3,3.61,5.1,7.25,NA,NA,NA,NA
"1.9_SABL_E_10_7/23/2008_1","SABL_E","1.9",10,"7/23/2008",1,1,"RIBS_Scr",7.5,24,6.76,2.91,9.09,NA,NA,53,5.65,9,6.82,3.32,9.18,NA,NA,NA,NA
"1.9_SALT_13_7/26/2004_1","SALT","1.9",13,"7/26/2004",1,1,"RAS",5.26,22,6.18,5.5,6.25,NA,NA,58,6.45,6,5.45,7.21,1.98,NA,NA,NA,NA
"1.9_SALT_13_7/26/2004_2","SALT","1.9",13,"7/26/2004",1,2,"RAS",4.47,21,5.88,5.18,6.65,NA,NA,40,3.47,3,3.61,6.9,2.75,NA,NA,NA,NA
"1.9_SALT_13_7/26/2004_3","SALT","1.9",13,"7/26/2004",1,3,"RAS",5.35,25,7.06,5.21,6.61,NA,NA,53,5.65,4,4.17,6.7,3.25,NA,NA,NA,NA
"1.9_SALT_13_8/21/2008_1","SALT","1.9",13,"8/21/2008",1,1,"WSNC",5.72,22,6.18,5.22,6.6,NA,NA,53,5.65,6,5.45,6.12,4.7,NA,NA,NA,NA
"1.9_SCHY_11_5/27/2003_1","SCHY","1.9",11,"5/27/2003",1,1,"RAS",4.23,14,3.68,5.17,6.66,NA,NA,42,3.79,5,4.72,7.07,2.32,NA,NA,NA,NA
