"SITE_ID","LOCATION","RIVMILE","STATION","DESCRIPT","DIRECT","LATITUDE","LONGITUDE","COUNTY","FIPS_CODE","BASIN","NAME","HUC_8","WQ_STANDARD","DEC_REGION","PWL_ID","WIN","HABITAT_TYPE","SITE_CONDITION","DRAINAGE","NED10_Elevation"
2796,"NIAG_WC",24.9,"03W","Tonawanda Channel, west side","Grand Island",43.02907,-78.89427,"Erie",29,"1","Niagara River",4120104,"AS",9,"0101-0006","ONT-158",NA,NA,NA,171.4309998
2792,"NIAG_WI",24.9,"02W","Tonawanda Channel, west of Motor Island","Grand Island",43.02907,-78.89427,"Erie",29,"1","Niagara River",4120104,"AS",9,"0101-0006","ONT-158",NA,NA,NA,171.4309998
2262,"NICH",0.3,"1","40m above North Main St.","Carrollton",42.02611,-78.62889,"Cattaraugus",9,"2","Nichols Run",5010001,"C",9,"0201-0002","PA-53-36-10",NA,NA,NA,429.1909485
42675173,"NICH",3.4,"3.4","Off Nichols Run Road","Allegany",42.0144518,-78.5775661,"Cattaraugus",9,"2","Nichols Run",5010001,"C",9,"0201-0002","Pa-53-36",NA,NA,NA,536.2852783
637,"NIMI",0.8,"1","nr Moon Beach, 50 m upstream of Irwin Rd. bridge","Sterling",43.40167,-76.62778,"Cayuga",11,"3","Ninemile Creek",4140101,"C",7,"0302-0005","ONT-71",NA,NA,NA,81.28570557
42674831,"NIMI",4.5,"4.5","800 ft. west off Chapel Rd","Oswego",43.377508,-76.598269,"Oswego",75,"3","Ninemile Creek",4140101,"C",7,"0302-0005","Ont  71",NA,NA,NA,81.20257568
42674832,"NIMI",12.8,"12.8","Peat Bed Rd","Hannibal",43.308342,-76.567548,"Oswego",75,"3","Ninemile Creek",4140101,"C(T)",7,"0302-0050","Ont  71",NA,NA,NA,93.29114532
1538,"NINA",1,"1","North Nine Mile Rd; 100m above","Carrollton",42.10332,-78.58036,"Cattaraugus",9,"2","Nine Mile Creek",5010001,"C",9,"0201-0045","PA-53-42",NA,NA,NA,430.9867859
42675174,"NINA",4.5,"4.5","Off N 9 Mile Road","Allegany",42.1443979,-78.5500252,"Cattaraugus",9,"2","Nine Mile Creek",5010001,"C",9,"0201-0045","Pa-53-42",NA,NA,NA,508.4654846
42675201,"NINA_T5",0.9,"T0.9","Off Rehler Road","Allegany",42.14662,-78.5668,"Cattaraugus",9,"2","Unnamed to Ninemile Creek",5010001,"C(T)",9,"0201-0045","Pa-53-42","Headwater - high elevation",NA,NA,517.3171387
639,"NINE",0.7,"2","off State Fair Blvd, opp. Lakeside pumping station","Geddes",43.08083,-76.22667,"Onondaga",67,"7","Ninemile Creek",4140201,"C",7,"0702-0005","ONT-66-12-12-P154-6",NA,NA,NA,110.456131
638,"NINE",3.9,"1","directly below Warners Rd. bridge","Camillus",43.06993,-76.27341,"Onondaga",67,"7","Ninemile Creek",4140201,"CT",7,"0702-0005","ONT-66-12-12-P154-6",NA,NA,NA,120.4406433
3229,"NINE",7.8,"0","CR 36 Bridge","Camillus",43.04,-76.308,"Onondaga",67,"7","Ninemile Creek",4140201,"CT",7,"0702-0028","ONT-66-12-12-P154-6",NA,NA,NA,124.1832733
2697,"NING",1.3,"1","Below Rte 114 bridge","Truxton",42.67889,-76.04556,"Cortland",23,"6","Cheningo Creek",2050102,"C",7,"0602-0058","SR-44-14-59-9",NA,NA,NA,347.2694702
2884,"NING",5.1,"0","Sprouse Rd. off 91 South.","Truxton",42.66304,-76.01336,"Cortland",23,"6","Cheningo Creek",2050102,"C",7,"0602-0058","SR-44-14-59-9",NA,NA,NA,352.3193359
NA,"NING",7.7,"12","Mount Roderick Rd","Solon",42.6448,-75.9824,"Cortland",23,"6","Cheningo Creek",2050102,"C",7,"0602-0058","SR-44-14-59-9",NA,NA,NA,356.0263062
42674109,"NING",11.1,"A","Upstream of Taylor Valley Road Bridge (low gradient site)","Taylor",42.609485,-75.954293,"Cortland",23,"6","Cheningo Creek",2050102,"C(T)",7,"0602-0058","SR-44-14-59-9",NA,NA,NA,375.4301147
40969955,"NIOG",0.9,"1","Downstream of E. Keeney Road Bridge","Cuyler",42.750713,-75.946167,"Cortland",23,"6","Tioughnioga Creek",2050102,"C(TS)",7,"0602-0133","SR-44-14-59",NA,NA,NA,365.6895447
1949,"NIOG_E",1,"E","50m above Mechanic St bridge","DeRuyter",42.76056,-75.88667,"Madison",53,"6","East Branch Tioughnioga Creek",2050102,"CT",7,"0602-0133","SR-44-14-59",NA,NA,NA,390.0433044
1950,"NIOG_M",0.8,"M","10m above Middle Lake Rd","DeRuyter",42.77667,-75.88611,"Madison",53,"6","Middle Branch Tioughnioga Creek",2050102,"CTS",7,"0602-0133","SR-44-14-59",NA,NA,NA,389.1770325
1951,"NIOG_W",3.8,"W","50m below W. Keeney Settlement Rd","Cuyler",42.78444,-75.96333,"Cortland",23,"6","West Branch Tioghnioga Creek",2050102,"CT",7,"0602-0059","SR-44-14-59-25",NA,NA,NA,369.3398743
3303,"NIPO",1.7,"2","At bridge on Goosen Regan Road","Pittstown",42.93,-73.466,"Rensselaer",83,"11","Nipmoose Brook",2020003,"CT",4,"1102-0004","H-264-10",NA,NA,NA,127.4222794
2171,"NIPO",3.8,"1","Nick Mush Rd., 40m above bridge","Pittstown",42.91278,-73.43916,"Rensselaer",83,"11","Nipmoose Brook",2020003,"CT",4,"1102-0004","H-264-10",NA,NA,NA,144.0184937
640,"NISS",6,"1","Rt. 25, Caleb State Park, above USGS gage","Smithtown",40.84889,-73.225,"Suffolk",103,"17","Nissequogue River",2030201,"C(TS)",1,"1702-0235","(MW5.3)  LIS- 62",NA,NA,NA,3.083664894
2931,"NISS_E",2.6,"E","Terrace Lane","Smithtown",40.85015,-73.1831,"Suffolk",103,"17","East Branch Nissequoque River",2030201,"C",1,"1702-0235","(MW5.3)  LIS- 62",NA,NA,NA,12.58498573
641,"NMIL",0.5,"1","200 m above River Rd. bridge (2001)


Sampled at Richie Rd in 2005","Marcy",43.18333,-75.33028,"Oneida",65,"12","Ninemile Creek",2020004,"BT",6,"1201-0014","H-240-227",NA,NA,NA,128.6321564
42675016,"NMIL",6.2,"6.2","Mill St","Marcy",43.223606,-75.289404,"Oneida",65,"12","Ninemile Creek",2020004,"B(T)",6,"1201-0014","H-240-227",NA,NA,NA,155.5406799
3182,"NMIL",13.9,"0","@CR 91 bridge","Trenton",43.2159,-75.1794,"Oneida",65,"12","Ninemile Creek",2020004,"C",6,"1201-0211","H-240-227-27",NA,NA,NA,229.9285278
1829,"NOOY",1,"1","@Rte 209 bridge","Wawarsing",41.75778,-74.35861,"Ulster",111,"13","Vernooy Kill",2020007,"C(TS)",3,"1306-0089","H-139-14 (portion 2)",NA,NA,NA,87.84153748
3251,"NORB_T10",1.5,"1.5","At bridge on SR 34","Sennett",42.972,-76.561,"Cayuga",11,"7","Unnamed Tributary to North Brook",4140201,"AA",7,"0701-0040","ONT-66-12-36-10-1",NA,NA,NA,172.7529144
1848,"NORC",0.1,"1","1m below Rte 217 bridge","Claverack",42.25361,-73.665,"Columbia",21,"13","North Creek",2020006,"C(TS)",4,"1310-0061","H-204- 3-16",NA,NA,NA,72.58460236
2367,"NORG",1.9,"1","10 m above Rte 20 bridge","Westfield",42.31262,-79.59251,"Chautauqua",13,"1","Norge Creek",4120101,"C",9,"0105-0030","E-71",NA,NA,NA,221.6847839
1618,"NORH",0.6,"1","Rte 28 bridge; 30m above @Ski Bowl Rd","Johnsburg",43.69361,-73.98778,"Warren",113,"11","North Creek",2020001,"CT",5,"1104-0256","H-419",NA,NA,NA,306.5964661
2179,"NORH",1.2,"01A","30m above Co. Rte. 29","Johnsburg",43.68667,-73.98944,"Warren",113,"11","North Creek",2020001,"CT",5,"1104-0256","H-419",NA,NA,NA,311.2796021
3912,"NORM",1.4,"12","200 meters upstream of Rte 32","Albany",42.62076,-73.766628,"Albany",1,"13","Normans Kill",2020006,"C",4,"1311-0010","H-221- 4 (portion 1)",NA,NA,NA,5.23781538
645,"NORM",3.7,"10","200 m above Delaware Ave. (Rt. 443) bridge","Bethlehem",42.63445,-73.8,"Albany",1,"13","Normans Kill",2020006,"B",4,"1311-0010","H-221- 4 (portion 1)",NA,NA,NA,24.48381042
644,"NORM",6,"9","opposite 14th hole; Albany Municipal Golf Course","Albany",42.64139,-73.82639,"Albany",1,"13","Normans Kill",2020006,"B",4,"1311-0010","H-221- 4 (portion 1)",NA,NA,NA,27.56110764
3911,"NORM",7.5,"8","Rte 85 bridge, upstream","Bethlehem",42.648429,-73.849179,"Albany",1,"13","Normans Kill",2020006,"B",4,"1311-0010","H-221- 4 (portion 1)",NA,NA,NA,27.43000412
643,"NORM",15.8,"5","50 m below Normans Kill Rd. bridge","Guilderland",42.66694,-73.89722,"Albany",1,"13","Normans Kill",2020006,"B",4,"1311-0002","H-221- 4 (portion 2)",NA,NA,NA,45.71743393
642,"NORM",16.9,"4","10 m above State Farm Rd. bridge","Guilderland",42.68037,-73.90907,"Albany",1,"13","Normans Kill",2020006,"B",4,"1311-0002","H-221- 4 (portion 2)",NA,NA,NA,38.93722534
42675094,"NORM",21.4,"21.4","Off French Mills Rd, to the left behind Watervliet Water Supply building","Guilderland",42.71369,-73.95533,"Albany",1,"13","Normans Kill",2020006,"C",4,"1311-0002","H-221- 4 (portion 2)","High gradient- hard bottom","Altered",307,57.72310257
42675095,"NORM",25.7,"25.7","100 m above Giffords Church Rd","Rotterdam",42.76458,-74.0026,"Schenectady",93,"13","Normans Kill",2020006,"A",4,"1311-0018","H-221- 4 (portion 4)","High gradient- hard bottom","Altered",107,80.08272552
2944,"NORM",33.6,"00B","Off Dump Rd","Duanesburg",42.77301,-74.12194,"Schenectady",93,"13","Normans Kill",2020006,"C",4,"1311-0005","H-221- 4 (portion 5)",NA,NA,NA,182.7564697
2943,"NORM",33.8,"00A","Off Dump Rd","Duanesburg",42.77067,-74.12512,"Schenectady",93,"13","Normans Kill",2020006,"C",4,"1311-0005","H-221- 4 (portion 5)",NA,NA,NA,191.5824585
2453,"NORT",2.3,"1","Off Tillboro Rd - ATV trails","Ephratah",43.0256,-74.5786,"Fulton",35,"12","North Creek",2020004,"AAT",5,"1201-0047","H-240-127-13-5",NA,NA,NA,315.2525635
2601,"NOST",0.3,"1","Immediately above Rte 7A bridge","Copake",42.09708,-73.54494,"Columbia",21,"13","Noster Kill",2020006,"C(T)",4,"1308-0021","H-188-59",NA,NA,NA,161.7639008
1372,"NOWA",1.1,"1","10 m below Rt 5S bridge","Danube",43.00444,-74.77944,"Herkimer",43,"12","Nowadaga Creek",2020004,"C",6,"1201-0193","H-240-148",NA,NA,NA,103.7868423
2438,"NOWA",6.1,"0","10 m below Rte 136","Danube",42.97278,-74.84084,"Herkimer",43,"12","Nowadaga Creek",2020004,"CT",6,"1201-0194","H-240-148",NA,NA,NA,182.5527191
2451,"NRCK",1.2,"1","20 m upstream of Piesco Rd","Stratford",43.23139,-74.65972,"Fulton",35,"12","North Creek",2020004,"C",5,"1201-0179","H-240-144-28",NA,NA,NA,420.3625488
1386,"NRCR",0.1,"1","West End Rd, Co. Rte 7","Fairfield",43.07639,-74.98361,"Herkimer",43,"12","North Creek",2020004,"C",6,"1203-0026","H-240-180-11",NA,NA,NA,144.5378418
649,"NRTH",0.1,"4","300 m below STP discharge; 30 m above trail bridge","Hunter",42.195,-74.05889,"Greene",39,"13","North Lake Outlet",2020006,"B(TS)",4,"1309-0013","H-193- 2",NA,NA,NA,633.4573975
648,"NRTH",0.2,"3","150 m below STP discharge","Hunter",42.195,-74.05722,"Greene",39,"13","North Lake Outlet",2020006,"B(TS)",4,"1309-0013","H-193- 2",NA,NA,NA,635.4855347
647,"NRTH",0.3,"2","15 m below STP discharge","Hunter",42.19472,-74.05639,"Greene",39,"13","North Lake Outlet",2020006,"B(TS)",4,"1309-0013","H-193- 2",NA,NA,NA,638.2522583
646,"NRTH",0.4,"1","15 m above STP discharge","Hunter",42.19472,-74.05556,"Greene",39,"13","North Lake Outlet",2020006,"B(TS)",4,"1309-0013","H-193- 2",NA,NA,NA,638.9493408
1297,"NRUP",0.8,"1","North Greece Rd bridge; 50m upstream","Greece",43.27224,-77.73271,"Monroe",55,"3","Northrup Creek",4130001,"C",8,"0301-0019","ONT-123-P154-1",NA,NA,NA,80.41187286
826,"NSAR",2.1,"3","1 mile above Rt. 3 bridge; off Amell Rd.


In '98 moved to Cold Brook Rd, due to fencing","Saranac",44.5923,-73.8754,"Franklin",33,"10","North Branch Saranac River",2010006,"C(T)",5,"1003-0038","C- 15-22",NA,NA,NA,341.9744263
40969957,"NSAR",9,"2","Just off Gold Smith Road","Franklin",44.574847,-73.986187,"Franklin",33,"10","North Branch Saranac River",2010006,"C(T)",5,"1003-0038","C- 15-22",NA,NA,NA,395.3770752
40969956,"NSAR",21.2,"1","North Branch (Old Military) Rd","Franklin",44.5115,-74.14828,"Clinton",19,"10","North Branch Saranac River",2010006,NA,5,"1003-0041","C- 15-22",NA,NA,NA,512.5633545
40969958,"NSAR_T31",2,"T","1.9 miles from North Branch Rd","Franklin",44.532379,-74.158709,"Franklin",33,"10","Unnamed Tributary to North Branch Saranac River",2010006,"C(T)",5,"1003-0041","C- 15-22",NA,NA,NA,567.5446777
42674441,"NSAR_T7",0.8,"22","Goldsmith Rd","Franklin",44.571,-73.9742,"Franklin",33,"10","Unnamed Tributary to North Branch Saranac River",2010006,"C(T)",5,"1003-0038","C- 15-22",NA,NA,NA,386.0908508
1180,"NUND",0.8,"1","SR 19; 200m above bridge","Wellsville",42.08896,-77.91953,"Allegany",3,"4","Chenunda Creek",4130002,"CT",9,"0403-0036","ONT-117-187",NA,NA,NA,467.298645
650,"NVUS",0.9,"3","50 m below bridge on road off I-88 Exit 17","Milford",42.48556,-74.96944,"Otsego",77,"6","Schenevus Creek",2050101,"C",4,"0601-0062","SR-187",NA,NA,NA,335.4124146
40969960,"NVUS_T16",0.8,"S","Downstream of Ridge Road crossing","Maryland",42.535963,-74.813022,"Otsego",77,"6","Unnamed Tributary to Schenevus Creek",2050101,"C(T)",4,"0601-0169","SR-187-16",NA,NA,NA,548.1999512
1934,"NWIN",0.2,"1","Town park, 120m below Rte 20 bridge","Winfield",42.88417,-75.18861,"Herkimer",43,"6","North Winfield Creek",2050101,"CT",6,"0601-0035","SR-146-69",NA,NA,NA,364.3266602
651,"OAKS",0.7,"1","Rte 28 @gage above bridge","Hartwick",42.66583,-74.96,"Otsego",77,"6","Oaks Creek",2050101,"CT",4,"0601-0047","SR-204",NA,NA,NA,354.6617126
2881,"OAKS_T2",0.8,"1","Off dirt road off Rte 26","Otsego",42.70068,-74.9612,"Otsego",77,"6","Unnamed Tributary to Oaks Creek",2050101,"C",4,"0601-0047","SR-204-2",NA,NA,NA,376.5898743
1471,"OATK",1.5,"2","100 m below Rt. 251 bridge","Wheatland",43.01923,-77.74744,"Monroe",55,"4","Oatka Creek",4130003,"B",8,"0402-0027","ONT-117-25",NA,NA,NA,159.8919525
652,"OATK",4.2,"1","30 m above Union St bridge;DEC fishing access area","Wheatland",43.01026,-77.7921,"Monroe",55,"4","Oatka Creek",4130003,"BTS",8,"0402-0027","ONT-117-25",NA,NA,NA,173.2908478
2971,"OATK",5.8,"01B","120 m below Wheatland Center Rd bridge","Wheatland",43.00563,-77.82015,"Monroe",55,"4","Oatka Creek",4130003,"BTS",8,"0402-0027","ONT-117-25",NA,NA,NA,176.1927185
2978,"OATK",16.3,"01A","off Rte 19 just before Randall Road","Le Roy",43.0047,-77.9807,"Genesee",37,"4","Oatka Creek",4130003,"C",9,"0402-0031","ONT-117-25",NA,NA,NA,240.4031372
4047,"OATK",28.2,"28.2","Downstream of SR 63","Pavilion",42.88036,-78.02931,"Genesee",37,"4","Oatka Creek",4130003,"C",8,"0402-0031","Ont 117- 25",NA,NA,NA,280.2675781
4048,"OATK",29.5,"29.5","At end of St. Mary's St","Pavilion",42.8728,-78.0296,"Genesee",37,"4","Oatka Creek",4130003,"C",8,"0402-0031","Ont 117- 25",NA,NA,NA,280.6177673
42673721,"OATK",46.2,"2","Old Buffalo Road","Warsaw",42.761035,-78.141473,"Wyoming",121,"4","Oatka Creek",4130003,"C",9,"0402-0041","Ont 117-25",NA,NA,NA,297.101532
1185,"OATK",48.1,"0","SR 20A bridge","Warsaw",42.74038,-78.13592,"Wyoming",121,"4","Oatka Creek",4130003,"C",9,"0402-0041","ONT-117-25",NA,NA,NA,303.9408875
42673722,"OATK",52.5,"52.5","75 m East of Dutton Rd","Gainesville",42.687667,-78.122518,"Wyoming",121,"4","Oatka Creek",4130003,"CT",9,"0402-0029","Ont 117-25",NA,NA,NA,385.2616272
42673733,"OATK_T1",0.8,"S0.8","Rte 383, Garbutt Rd.","Wheatland",43.016082,-77.761202,"Monroe",55,"4","Unnamed Tributary to Oatka Creek",4130003,"C",8,"0402-0027","Ont 117-25",NA,NA,NA,166.6032104
42675175,"OATK_T17",0.2,"0.2","Above Starr Rd","Covington",42.862,-78.053,"Wyoming",121,"4","Unammed Tributary to Oatka Creek",4130003,"C",8,"0402-0031","Ont 117-25",NA,NA,NA,288.5884094
42675205,"OATK_T17",0.4,"0.4","Hudson Rd","Covington",42.864,-78.054,"Genesee",37,"4","Unammed Tributary to Oatka Creek",4130003,"C",8,"0402-0031","Ont 117-25",NA,NA,NA,294.7611389
42673732,"OATK_T6",0.4,"F0.4","200 m upstream of SR 19","Le Roy",43.014245,-77.9742,"Genesee",37,"4","Unnamed Tributary to Oatka Creek",4130003,"C",8,"0402-0031","Ont 117-25",NA,NA,NA,207.6871033
2901,"OCCA",0.2,"1","50m upstream from Main St bridge.","Windsor",42.06952,-75.64145,"Broome",7,"6","Occanum Creek",2050101,"C",7,"0601-0123","SR-104",NA,NA,NA,282.7802124
40969961,"OCON",0.1,"1","60 m upstream of Moore Road","Middlefield",42.691827,-74.84449,"Otsego",77,"6","O'Connell Brook",2050101,"C(T)",4,"0601-0022","SR-195-12",NA,NA,NA,380.9813538
653,"OCQN",1.5,"1","300 m above Bronner St. bridge","Richfield",42.8515,-74.9938,"Otsego",77,"6","Ocquionis Creek",2050101,"CT",4,"0601-0034","SR-204-P392- 5",NA,NA,NA,395.7650757
1529,"OIL",0.1,"4","20 m above Rte 16 bridge","Hinsdale",42.16981,-78.38743,"Cattaraugus",9,"2","Oil Creek",5010001,"A",9,"0201-0056","PA-53-54-11",NA,NA,NA,438.4156189
1743,"OIL",3.8,"3","off Rte 446, walk thru field (mailbox #622)","Hinsdale",42.19722,-78.33444,"Cattaraugus",9,"2","Oil Creek",5010001,"A",9,"0201-0056","PA-53-54-11",NA,NA,NA,444.4311218
654,"OIL",5.8,"2","off Rt. 446, opposite Cuba Lake Rd.","Hinsdale",42.21683,-78.3111,"Allegany",3,"2","Oil Creek",5010001,"A",9,"0201-0056","PA-53-54-11",NA,NA,NA,446.8580322
2132,"OILM",0.5,"2","Just down cliff from parking lot @ 500 Sterling Ave.","Schenectady",42.79055,-73.94833,"Schenectady",93,"12","Oil Mill Creek",2020004,"C",4,"1201-0040","H-240-25",NA,NA,NA,82.60705566
2130,"OILM",1,"1","5m above Altamont ave. bridge","Rotterdam",42.78444,-73.94556,"Schenectady",93,"12","Oil Mill Creek",2020004,"C",4,"1201-0040","H-240-25",NA,NA,NA,93.93499756
4,"OLEA",1,"1","below Rt. 16 (Main St.) bridge","Olean",42.08843,-78.42941,"Cattaraugus",9,"2","Olean Creek",5010001,"C",9,"0201-0017","PA-53-54",NA,NA,NA,427.6732178
5,"OLEA",3.9,"3.9","30 m above Hastings Rd (off Rt.11)","Olean",42.12032,-78.41949,"Cattaraugus",9,"2","Olean Creek",5010001,"A",9,"0201-0050","PA-53-54",NA,NA,NA,432.1607361
2603,"OLMS",0.3,"1","10 m above West Rd","Leyden",43.5462,-75.4015,"Lewis",49,"8","Olmstead Creek",4150101,"C",6,"0801-0231","ONT-19-91-6",NA,NA,NA,359.3900452
3015,"OMAL",0.3,"1","@Lenny road","Parishville",44.57554,-74.94213,"St. Lawrence",89,"9","O'Malley Brook",4150305,"CT",6,"0903-0086","SL-1-26",NA,NA,NA,188.4054565
3376,"ONDO",0.9,"0.9","South of Thruway Bridge","Salina",43.11939,-76.24731,"Onondaga",67,"7","Onondaga Lake Outlet",4140201,"B",7,"0702-0020","ONT-66-12",NA,NA,NA,110.427002
663,"ONEI",2.2,"9","off Rt. 316; behind cemetery","Lenox",43.155,-75.72195,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0032","ONT-66-11-P26-25",NA,NA,NA,113.923996
662,"ONEI",4.2,"8","200 m below Swallows Bridge Rd. bridge","Verona",43.13944,-75.7075,"Oneida",65,"7","Oneida Creek",4140202,"C",6,"0703-0032","ONT-66-11-P26-25",NA,NA,NA,116.8182526
661,"ONEI",8.6,"7","100 m above Foster St. bridge","Oneida",43.115,-75.66972,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0032","ONT-66-11-P26-25",NA,NA,NA,127.5642548
660,"ONEI",10.2,"6","1 km below Oneida STP","Oneida",43.10583,-75.64889,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0032","ONT-66-11-P26-25",NA,NA,NA,125.5563049
659,"ONEI",11,"5","10 m below Sconondoa St. bridge","Oneida",43.09778,-75.64056,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0032","ONT-66-11-P26-25",NA,NA,NA,127.8362045
658,"ONEI",11.4,"4","at Lenox Ave. bridge","Oneida",43.0925,-75.64167,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0090","ONT-66-11-P26-25",NA,NA,NA,128.3393402
657,"ONEI",12.7,"3","30 m below Rt. 5 bridge","Oneida",43.07889,-75.64083,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0090","ONT-66-11-P26-25",NA,NA,NA,135.9579163
656,"ONEI",15.5,"2","80 m above Kenwood Rd. bridge","Sherrill",43.065,-75.60472,"Oneida",65,"7","Oneida Creek",4140202,"C",6,"0703-0090","ONT-66-11-P26-25",NA,NA,NA,140.2091064
655,"ONEI",17.8,"1","20 m above Peterboro Rd. bridge","Oneida",43.045,-75.60028,"Oneida",65,"7","Oneida Creek",4140202,"C",7,"0703-0090","ONT-66-11-P26-25",NA,NA,NA,152.6508636
667,"ONES",0.6,"5","50 m below Rt. 53 bridge","Bethlehem",42.53556,-73.84084,"Albany",1,"13","Onesquethaw Creek",2020006,"C(T)",4,"1301-0095","H-214",NA,NA,NA,45.63775635
666,"ONES",2.9,"4","off Rarick Rd.; 200 m above Audubon parking lot","Bethlehem",42.53972,-73.87278,"Albany",1,"13","Onesquethaw Creek",2020006,"C(TS)",4,"1301-0095","H-214",NA,NA,NA,82.51851654
665,"ONES",5.7,"3","10 m above Onesquethaw Creek Rd. bridge","New Scotland",42.55722,-73.91028,"Albany",1,"13","Onesquethaw Creek",2020006,"C(TS)",4,"1301-0095","H-214",NA,NA,NA,101.233696
664,"ONES",7.3,"2","150 m above Rt. 32 bridge","New Scotland",42.56278,-73.93056,"Albany",1,"13","Onesquethaw Creek",2020006,"C(TS)",4,"1301-0095","H-214",NA,NA,NA,127.7189178
621,"ONES_T5",1.8,"3","at Helderburg Siding Co., 160 North Rd.","New Scotland",42.58694,-73.95834,"Albany",1,"13","Unnamed Tributary to Onesquethaw Creek",2020006,"C",4,"1301-0233","H-214-10",NA,NA,NA,191.4538422
620,"ONES_T5",2.6,"2","100 m below Upper Flat Rock Rd. culvert","New Scotland",42.59333,-73.96416,"Albany",1,"13","Unnamed Tributary to Onesquethaw Creek",2020006,"C",4,"1301-0233","H-214-10",NA,NA,NA,204.6676941
619,"ONES_T5",2.8,"1","5 m above Stove Pipe Rd. culvert","New Scotland",42.59472,-73.96778,"Albany",1,"13","Unnamed Tributary to Onesquethaw Creek",2020006,"C",4,"1301-0233","H-214-10",NA,NA,NA,213.7377472
875,"ONID",0.7,"0.7","Buoy 209 - green styrofoam","Schroeppel",43.20639,-76.26945,"Onondaga",67,"7","Oneida River",4140202,"B",7,"0703-0020","ONT-66-11",NA,NA,NA,108.9209976
42675202,"ONID_T3",1.4,"T1.4","Kline Road/Rte 12 Bridge","Schroeppel",43.245144,-76.238237,"OSWEGO",75,"7","Unnamed Tributary to Oneida River",4140202,"C",7,"0703-0018","Ont  66-11- 2","High gradient- hard bottom","Altered",0,114.0472336
669,"ONON",1,"5","West Kirkpatrick St. Bridge","Syracuse",43.05778,-76.16345,"Onondaga",67,"7","Onondaga Creek",4140201,"C",7,"0702-0023","ONT-66-12-12-P154-4",NA,NA,NA,111.97686
2938,"ONON",5.9,"4","Just downstream of Rte 173 bridge","Syracuse",43.00188,-76.1493,"Onondaga",67,"7","Onondaga Creek",4140201,"B",7,"0702-0004","ONT-66-12-12-P154-4",NA,NA,NA,128.0953979
2730,"ONON",14.7,"3","Indian Rd. bridge","La Fayette",42.91166,-76.1701,"Onondaga",67,"7","Onondaga Creek",4140201,"CT",7,"0702-0024","ONT-66-12-12-P154-4",NA,NA,NA,146.3511963
668,"ONON",18.2,"02B","50 m below Webster Rd. Bridge","La Fayette",42.8825,-76.1542,"Onondaga",67,"7","Onondaga Creek",4140201,"CT",7,"0702-0024","ONT-66-12-12-P154-4",NA,NA,NA,158.7714539
2731,"ONON",20.9,"2","Otisco Rd.","La Fayette",42.85557,-76.1384,"Onondaga",67,"7","Onondaga Creek",4140201,"CT",7,"0702-0024","ONT-66-12-12-P154-4",NA,NA,NA,170.5192261
2732,"ONON",23.4,"1","Tulley Farms, Tully Farms Rd.","Tully",42.8255,-76.14301,"Onondaga",67,"7","Onondaga Creek",4140201,"CT",7,"0702-0024","ONT-66-12-12-P154-4",NA,NA,NA,213.4054108
1561,"ONON_W",2.1,"1","Rte 80 bridge; 40m downstream","Onondaga",42.92778,-76.2125,"Onondaga",67,"7","West Onondaga Creek",4140201,"CT",7,"0702-0025","ONT-66-12-12-P154-4-11",NA,NA,NA,148.0765228
42674363,"ONON_W_T7",1.5,"9.719934","NY 175","Onondaga",42.9904,-76.2368,"Onondaga",67,"7","Unnamed Tributary to West Branch Onondaga Creek",4140201,"C",7,"0702-0025","Ont 66-12-12-P154-4-11",NA,NA,NA,278.8943481
670,"OQUA",0.3,"2","5 m below Mill St. (Co. Rt. 4) bridge","Sanford",42.05972,-75.42639,"Broome",7,"14","Oquaga Creek",2040101,"C(T)",7,"1404-0034","D-71-10",NA,NA,NA,300.433136
