"WSEI_WATER_CLARITY","WSEI_SUSPENDED_PHYTOPLANKTON","WSEI_PERIPHYTON","WSEI_MACROPHYTE","WSEI_ODOR","WSEI_TRASH","WSEI_DISCHARGE_PIPE","WSEI_EPIFAUNAL_COVER","WSEI_EMBEDDEDNESPOOLING","WSEI_VELOCITY_DEPTH_REGIME","WSEI_SEDIMENT_DEPOSITION","WSEI_FLOW_STATUS","WSEI_CHANNEL_ALTERATION","WSEI_RIFFLE_BEND_FREQUENCY","WSEI_LEFT_BANK_STABILITY","WSEI_RIGHT_BANK_STABILITY","WSEI_LEFT_BANK_VEG","WSEI_RIGHT_BANK_VEG","WSEI_LEFT_BANK_VEG_ZONE","WSEI_RIGHT_BANK_VEG_ZONE","WSEI_SAMPLE_ID","WSEI_LATITUDE","WSEI_LONGITUDE","WSEI_COLLECTION_DATE"
4,5,5,1,2,1,4,"b","b","a","b","a","b","a","a","b","a","b","b","b","42.6345_-73.999_20170830",42.6345,-73.999,"2017-08-30 0:00:00"
0,0,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6377_-73.5391_20120925",42.6377,-73.5391,"2012-09-25 0:00:00"
2,0,0,0,0,0,0,"b","a","b","a","a","b","b","a","a","a","a","a","a","42.6419_-73.612_20140717",42.6419,-73.612,"2014-07-17 0:00:00"
0,3,3,2,0,0,0,"a","b","b","b","a","a","a","b","a","a","a","a","a","42.6421_-76.4081_20170818",42.6421,-76.4081,"2017-08-18 0:00:00"
1,1,2,1,1,4,0,"a","a","a","b","a","b","a","b","a","a","a","c","b","42.6436_-76.1893_20160904",42.6436,-76.1893,"2016-09-04 0:00:00"
0,0,3,0,2,2,0,"a","a","a","b","a","a","a","a","a","a","a","b","a","42.6439_-76.1922_20160921",42.6439,-76.1922,"2016-09-21 0:00:00"
1,0,3,0,0,0,0,"b","a","a","b","b","b","a","a","a","b","b","b","b","42.6461_-78.5473_20180918",42.6461,-78.5473,"2018-09-18 0:00:00"
1,1,0,0,0,1,0,"c","a","a","a","b","b","a","b","b","b","b","b","b","42.6468_-78.5478_20190918",42.6468,-78.5478,"2019-09-18 0:00:00"
8,1,1,0,1,1,1,"a","a","b","a","a","c","a","a","a","a","a","c","c","42.6489_-73.9366_20180928",42.6489,-73.9366,"2018-09-28 0:00:00"
2,0,2,1,0,0,5,"b","a","b","a","a","c","b","b","b","c","c","c","b","42.6491_-73.9564_20180816",42.6491,-73.9564,"2018-08-16 0:00:00"
3,0,3,0,0,0,1,"b","b","b","b","a","b","b","b","b","a","a","b","b","42.6493_-73.847_20190918",42.6493,-73.847,"2019-09-18 0:00:00"
0,0,2,1,0,2,2,"b","a","b","b","b","c","a","b","b","a","b","c","b","42.6494_-75.7867_20170910",42.6494,-75.7867,"2017-09-10 0:00:00"
1,2,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6496_-73.5368_20120920",42.6496,-73.5368,"2012-09-20 0:00:00"
3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6496_-73.5368_20120928",42.6496,-73.5368,"2012-09-28 0:00:00"
2,0,0,0,0,7,0,"b","b","b","c","c","a","b","c","c","a","a","b","b","42.6505_-73.8444_20160707",42.6505,-73.8444,"2016-07-07 0:00:00"
8,0,5,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6506_-73.8449_20120920",42.6506,-73.8449,"2012-09-20 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6514_-73.9263_20120922",42.6514,-73.9263,"2012-09-22 0:00:00"
0,0,1,2,0,0,0,"a","b","a","b","a","a","a","b","b","a","a","a","a","42.6518_-76.424_20170824",42.6518,-76.424,"2017-08-24 0:00:00"
0,0,1,0,0,2,1,"a","a","b","a","a","c","a","a","a","c","b","c","a","42.653_-73.9236_20180930",42.653,-73.9236,"2018-09-30 0:00:00"
2,0,2,0,0,0,0,"a","a","b","a","a","a","a","b","b","a","a","b","b","42.6531_-73.9235_20180816",42.6531,-73.9235,"2018-08-16 0:00:00"
2,2,5,0,9,3,9,"b","a","b","a","b","a","b","a","a","a","a","b","b","42.6583_-77.0343_20160926",42.6583,-77.0343,"2016-09-26 0:00:00"
5,4,4,1,5,7,3,"b","a","b","b","b","b","b","b","b","b","b","b","b","42.6592_-73.828_20160807",42.6592,-73.828,"2016-08-07 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6592_-73.997_20140808",42.6592,-73.997,"2014-08-08 0:00:00"
2,1,4,1,0,1,6,"c","b","b","a","a","c","b","a","b","c","b","c","c","42.6607_-74.2358_20140820",42.6607,-74.2358,"2014-08-20 0:00:00"
2,0,2,0,1,5,3,"c","b","b","b","a","b","c","a","a","b","b","b","b","42.6627_-74.9486_20140806",42.6627,-74.9486,"2014-08-06 0:00:00"
0,0,0,0,0,4,0,"a","a","a","a","a","a","a","a","a","a","a","a","b","42.6658_-73.895_20150823",42.6658,-73.895,"2015-08-23 0:00:00"
0,1,2,2,0,0,0,"b","a","a","a","a","b","a","a","a","b","b","b","b","42.666_-76.4362_20150828",42.666,-76.4362,"2015-08-28 0:00:00"
2,0,3,0,1,1,4,"a","b","a","b","b","b","a","b","b","a","a","b","b","42.6683_-73.8275_20170807",42.6683,-73.8275,"2017-08-07 0:00:00"
0,0,2,0,0,0,0,"a","a","b","a","a","a","a","a","a","a","a","a","a","42.6688_-78.1361_20130929",42.6688,-78.1361,"2013-09-29 0:00:00"
0,0,1,0,0,0,0,"b","a","b","b","b","a","a","b","b","a","a","a","a","42.6689_-77.5918_20130928",42.6689,-77.5918,"2013-09-28 0:00:00"
4,1,0,2,1,3,0,"b","a","a","b","b","b","a","b","b","b","b","a","a","42.6692_-74.9639_20140806",42.6692,-74.9639,"2014-08-06 0:00:00"
0,2,2,2,0,0,0,"b","a","b","a","a","a","a","a","a","a","a","a","b","42.6692_-77.1454_20150712",42.6692,-77.1454,"2015-07-12 0:00:00"
0,1,2,4,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","42.6707_-76.4346_20150929",42.6707,-76.4346,"2015-09-29 0:00:00"
5,0,5,0,3,2,0,"a","c","b","b","a","b","c","a","a","b","b","c","c","42.6719_-73.7578_20160720",42.6719,-73.7578,"2016-07-20 0:00:00"
5,5,5,5,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.672_-73.828_20120912",42.672,-73.828,"2012-09-12 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6727_-73.9826_20140808",42.6727,-73.9826,"2014-08-08 0:00:00"
5,1,1,4,0,3,0,"a","b","a","a","a","b","a","a","a","a","a","a","a","42.6733_-73.6388_20170728",42.6733,-73.6388,"2017-07-28 0:00:00"
2,0,0,1,0,5,0,"a","b","b","b","a","a","a","b","b","a","a","b","b","42.6767_-73.8356_20160811",42.6767,-73.8356,"2016-08-11 0:00:00"
6,3,6,2,3,5,1,"b","b","b","a","b","b","b","c","b","b","c","b","c","42.6784_-73.8372_20160823",42.6784,-73.8372,"2016-08-23 0:00:00"
3,4,7,5,0,2,1,"a","b","b","b","b","b","b","a","a","a","a","b","b","42.681_-78.111_20140803",42.681,-78.111,"2014-08-03 0:00:00"
1,1,5,1,0,0,0,"b","a","a","a","b","a","b","a","a","a","a","a","a","42.6824_-73.9102_20170806",42.6824,-73.9102,"2017-08-06 0:00:00"
1,1,2,1,0,0,0,"b","a","a","b","a","a","a","c","b","b","a","b","b","42.6832_-73.9087_20170804",42.6832,-73.9087,"2017-08-04 0:00:00"
0,0,2,0,0,2,0,"a","a","a","a","a","a","a","a","a","a","a","c","c","42.686_-76.1694_20160921",42.686,-76.1694,"2016-09-21 0:00:00"
0,0,0,0,0,0,3,"c","b","c","c","b","b","c","c","b","a","a","b","a","42.6868_-73.7432_20140913",42.6868,-73.7432,"2014-09-13 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","c","b","b","b","c","c","a","a","b","b","b","b","42.6873_-78.9996_20140810",42.6873,-78.9996,"2014-08-10 0:00:00"
2,1,3,1,0,2,2,NA,NA,"b","b","b","a","b","b",NA,"a","a","a","a","42.6911_-78.0537_20140803",42.6911,-78.0537,"2014-08-03 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.6916_-73.4659_20160910",42.6916,-73.4659,"2016-09-10 0:00:00"
0,0,2,0,0,2,0,"b","b","b","b","b","b","a","b","b","b","b","a","c","42.692_-73.7783_20190827",42.692,-73.7783,"2019-08-27 0:00:00"
0,0,6,2,0,3,0,"b","b","b","b","b","c","a","b","a","a","b","b","b","42.6923_-73.7781_20170815",42.6923,-73.7781,"2017-08-15 0:00:00"
0,2,3,0,1,3,0,"a","b","b","b","b","a","c","a","a","a","a","a","a","42.6998_-73.939_20160929",42.6998,-73.939,"2016-09-29 0:00:00"
7,5,5,5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7019_-73.9655_20180928",42.7019,-73.9655,"2018-09-28 0:00:00"
8,0,3,0,3,6,1,"a","a","b","b","a","b","c","a","a","a","a","c","c","42.702_-73.9658_20160929",42.702,-73.9658,"2016-09-29 0:00:00"
8,2,2,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7025_-74.3445_20120825",42.7025,-74.3445,"2012-08-25 0:00:00"
2,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7025_-74.3445_20120831",42.7025,-74.3445,"2012-08-31 0:00:00"
0,0,1,0,0,0,0,"b","a","b","a","b","a","a","a","a","a","a","a","a","42.7026_-76.1857_20160824",42.7026,-76.1857,"2016-08-24 0:00:00"
0,0,2,0,5,3,0,"a","a","c","a","b","a","b","a","a","a","a","a","a","42.7046_-73.5848_20150722",42.7046,-73.5848,"2015-07-22 0:00:00"
0,0,2,0,0,0,0,"a","a","c","a","a","a","a","a","a","b","b","a","a","42.7057_-73.5824_20150712",42.7057,-73.5824,"2015-07-12 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7057_-73.5824_20160910",42.7057,-73.5824,"2016-09-10 0:00:00"
2,1,5,2,0,0,0,"b","a","a","b","b","a","b","b","b","b","a","a","a","42.7067_-78.8993_20140929",42.7067,-78.8993,"2014-09-29 0:00:00"
4,1,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7083_-73.7239_20120928",42.7083,-73.7239,"2012-09-28 0:00:00"
5,4,1,2,1,8,1,"b","c","b","c","a","b","b","b","b","a","a","b","a","42.7099_-76.034_20160912",42.7099,-76.034,"2016-09-12 0:00:00"
0,0,3,1,0,0,0,"c","a","a","a","b","b","a","b","b","c","c","c","c","42.7123_-76.0031_20160909",42.7123,-76.0031,"2016-09-09 0:00:00"
3,9,9,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7136_-74.0465_20120825",42.7136,-74.0465,"2012-08-25 0:00:00"
0,0,3,3,0,0,2,"a","a","a","a","b","a","a","a","a","a","a","b","a","42.7136_-74.0467_20160818",42.7136,-74.0467,"2016-08-18 0:00:00"
0,1,1,0,0,2,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","42.7139_-74.0489_20180905",42.7139,-74.0489,"2018-09-05 0:00:00"
0,0,10,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.714_-74.0454_20120901",42.714,-74.0454,"2012-09-01 0:00:00"
0,1,2,0,0,3,0,"a","a","a","a","a","b","a","a","a","a","a","b","b","42.714_-74.0454_20130803",42.714,-74.0454,"2013-08-03 0:00:00"
0,0,0,0,0,1,4,"a","a","b","a","a","b",NA,NA,NA,NA,NA,NA,NA,"42.715_-75.3118_20170803",42.715,-75.3118,"2017-08-03 0:00:00"
5,2,4,0,0,0,0,"b","b","b","b","c","a","c","a","b","a","a","a","c","42.715_-77.7121_20130927",42.715,-77.7121,"2013-09-27 0:00:00"
3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7219_-73.605_20120924",42.7219,-73.605,"2012-09-24 0:00:00"
1,1,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7219_-73.605_20120928",42.7219,-73.605,"2012-09-28 0:00:00"
8,0,10,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7227_-73.9924_20120825",42.7227,-73.9924,"2012-08-25 0:00:00"
0,1,2,0,0,3,0,"a","a","a","a","a","b","a","a","a","a","a","b","b","42.7227_-73.9924_20130915",42.7227,-73.9924,"2013-09-15 0:00:00"
0,0,2,0,0,3,0,"b","a","b","b","b","b","a","a","a","a","a","b","b","42.7227_-73.9924_20160929",42.7227,-73.9924,"2016-09-29 0:00:00"
3,3,2,0,0,1,0,"b","a","a","b","a","b","a","b","a","a","a","a","a","42.7236_-75.9705_20160906",42.7236,-75.9705,"2016-09-06 0:00:00"
2,1,1,2,0,4,0,"a","a","c","a","b","a","a","a","a","a","a","a","a","42.7268_-74.9185_20140805",42.7268,-74.9185,"2014-08-05 0:00:00"
0,1,4,0,0,1,0,"a","a","b","a","a","b","a","a","a","a","a","a","b","42.733_-73.6312_20150828",42.733,-73.6312,"2015-08-28 0:00:00"
0,1,4,0,0,3,0,"a","a","a","a","a","a","a","b","b","a","a","b","b","42.733_-73.6312_20150927",42.733,-73.6312,"2015-09-27 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.733_-73.6312_20160910",42.733,-73.6312,"2016-09-10 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.736_-75.0097_20160724",42.736,-75.0097,"2016-07-24 0:00:00"
2,1,3,0,2,0,0,"b","b","b","b","b","a","b","b","b","a","a","b","a","42.7366_-73.7145_20160728",42.7366,-73.7145,"2016-07-28 0:00:00"
5,2,9,5,0,1,0,"a","a","a","b","a","b","a","b","a","a","a","a","b","42.737_-78.4792_20140823",42.737,-78.4792,"2014-08-23 0:00:00"
0,1,3,0,0,1,0,"a","a","b","b","a","b","b","a","a","a","a","a","a","42.7387_-73.6248_20160717",42.7387,-73.6248,"2016-07-17 0:00:00"
0,0,4,0,0,1,0,"b","b","b","b","b","b","a","b","b","b","b","a","a","42.7389_-73.7145_20140726",42.7389,-73.7145,"2014-07-26 0:00:00"
1,0,2,0,0,1,1,"b","a","b","b","b","b","b","b","b","b","b","c","c","42.7392_-74.3359_20140811",42.7392,-74.3359,"2014-08-11 0:00:00"
0,0,6,2,0,1,5,"b","b","b","b","a","b","b","a","a","b","b","b","b","42.7409_-78.1364_20130920",42.7409,-78.1364,"2013-09-20 0:00:00"
0,0,2,1,0,0,1,"a","a","b","a","a","c","a","a","a","a","a","b","b","42.7417_-73.8121_20170810",42.7417,-73.8121,"2017-08-10 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7462_-73.9952_20140812",42.7462,-73.9952,"2014-08-12 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.748_-73.5541_20160910",42.748,-73.5541,"2016-09-10 0:00:00"
3,0,2,0,0,3,2,"a","a","b","a","b","b","a","b","b","b","b","a","a","42.7532_-74.18_20140731",42.7532,-74.18,"2014-07-31 0:00:00"
4,0,0,0,0,4,1,"b","b","b","b","b","b","b","b","b","a","a","b","b","42.7543_-73.7006_20140807",42.7543,-73.7006,"2014-08-07 0:00:00"
9,1,2,1,NA,8,7,"b","b","b","c","b","a","b","b","b","b","a","a","c","42.7543_-73.7006_20150923",42.7543,-73.7006,"2015-09-23 0:00:00"
2,0,0,0,0,4,0,"b","c","c","b","a","a","c","b","a","a","a","c","c","42.7554_-73.8658_20140701",42.7554,-73.8658,"2014-07-01 0:00:00"
0,0,2,1,0,1,0,"a","b","a","b","a","a","a","a","a","a","a","a","b","42.7565_-73.867_20180809",42.7565,-73.867,"2018-08-09 0:00:00"
1,0,0,0,0,1,0,"b","a","b","a","b","a","a","b","a","a","a","a","b","42.7569_-74.3358_20160809",42.7569,-74.3358,"2016-08-09 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7573_-75.5808_20170902",42.7573,-75.5808,"2017-09-02 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7609_-74.255_20120801",42.7609,-74.255,"2012-08-01 0:00:00"
4,2,1,0,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7609_-74.255_20120810",42.7609,-74.255,"2012-08-10 0:00:00"
2,0,1,0,0,2,0,"b","a","b","b","a","a","a","a","a","c","c","c","c","42.7609_-74.2551_20160811",42.7609,-74.2551,"2016-08-11 0:00:00"
NA,0,2,0,0,2,0,"a","b","a","b","a","b","a","a","a","b","b","b","b","42.7615_-73.528_20180901",42.7615,-73.528,"2018-09-01 0:00:00"
0,0,0,0,0,4,4,"a","c","b","a","a","a","a","a","a","a","a","a","a","42.7619_-73.862_20140722",42.7619,-73.862,"2014-07-22 0:00:00"
2,1,1,3,0,0,0,"b","b","b","a","a","b","a","a","a","b","b","b","b","42.7629_-73.4461_20180929",42.7629,-73.4461,"2018-09-29 0:00:00"
0,1,1,1,0,0,0,"b","b","b","b","b","b","b","b","b","b","a","b","b","42.7629_-74.0005_20170825",42.7629,-74.0005,"2017-08-25 0:00:00"
3,3,4,3,1,4,2,"c","a","b","b","b","c","b","a","a","c","c","b","b","42.7644_-74.0023_20170829",42.7644,-74.0023,"2017-08-29 0:00:00"
2,1,9,5,1,1,0,"c","b","b","b","b","a","c","b","c","b","b","b","b","42.7646_-73.7279_20140922",42.7646,-73.7279,"2014-09-22 0:00:00"
7,3,3,3,1,1,1,"b","b","b","a","a","b","b","a","a","b","b","a","c","42.7647_-73.723_20180814",42.7647,-73.723,"2018-08-14 0:00:00"
1,0,4,0,0,2,0,"b","b","a","c","a","b","a","b","b","c","c","c","c","42.7647_-74.0008_20130719",42.7647,-74.0008,"2013-07-19 0:00:00"
0,0,0,0,2,2,0,"a","a","b","a","b","a","a","a","a","a","a","a","a","42.7713_-78.2188_20170802",42.7713,-78.2188,"2017-08-02 0:00:00"
2,NA,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7729_-74.0388_20120815",42.7729,-74.0388,"2012-08-15 0:00:00"
0,0,0,0,0,2,1,"a","a","b","a","a","a","b","c","b","b","a","a","b","42.7756_-73.7637_20150920",42.7756,-73.7637,"2015-09-20 0:00:00"
1,NA,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7774_-74.0752_20120927",42.7774,-74.0752,"2012-09-27 0:00:00"
2,1,3,2,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.7774_-74.0752_20140824",42.7774,-74.0752,"2014-08-24 0:00:00"
3,3,5,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7775_-73.8227_20120719",42.7775,-73.8227,"2012-07-19 0:00:00"
1,0,1,0,0,1,3,"b","a","a","b","a","a","b","b","b","a","a","a","a","42.7781_-73.7917_20140812",42.7781,-73.7917,"2014-08-12 0:00:00"
0,0,0,0,5,9,5,"c","b","b","b","b","b","b","a","b","a","c","a","a","42.7786_-73.7915_20140912",42.7786,-73.7915,"2014-09-12 0:00:00"
1,1,1,2,0,0,0,"a","a","b","a","b","a","a","a","a","a","a","a","a","42.7786_-74.1438_20140824",42.7786,-74.1438,"2014-08-24 0:00:00"
0,0,2,0,0,0,0,"a","a","c","a","a","b","a","b","a","b","a","c","c","42.7787_-77.7108_20130927",42.7787,-77.7108,"2013-09-27 0:00:00"
2,2,5,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7833_-73.8572_20120711",42.7833,-73.8572,"2012-07-11 0:00:00"
4,1,4,1,0,3,2,"a","a","a","a","a","a","a","a","a","a","a","b","b","42.7833_-73.8572_20140724",42.7833,-73.8572,"2014-07-24 0:00:00"
0,0,2,0,0,1,0,"b","b","b","a","b","a","b","a","a","a","a","b","a","42.7862_-76.927_20150929",42.7862,-76.927,"2015-09-29 0:00:00"
1,5,3,2,1,2,1,"a","a","b","b","c","b","a","b","b","b","b","c","c","42.7886_-75.0247_20180731",42.7886,-75.0247,"2018-07-31 0:00:00"
0,1,1,1,0,2,0,"b","a","b","a","a","b","a","b","a","b","b","b","b","42.7894_-73.5315_20180919",42.7894,-73.5315,"2018-09-19 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7894_-74.2534_20120801",42.7894,-74.2534,"2012-08-01 0:00:00"
3,1,5,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7894_-74.2534_20120808",42.7894,-74.2534,"2012-08-08 0:00:00"
0,1,1,0,0,0,0,"a","b","b","a","b","a","b","b","b","a","a","a","a","42.7913_-73.8531_20160908",42.7913,-73.8531,"2016-09-08 0:00:00"
1,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7913_-73.8569_20120723",42.7913,-73.8569,"2012-07-23 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","a","b","a","a","b","a","b","a","b","a","c","a","42.7922_-74.1339_20130821",42.7922,-74.1339,"2013-08-21 0:00:00"
1,0,0,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.794_-74.1724_20140716",42.794,-74.1724,"2014-07-16 0:00:00"
1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.7969_-73.8297_20120928",42.7969,-73.8297,"2012-09-28 0:00:00"
0,0,0,0,0,2,0,"b","a","a","a","a","a","a","a","a","a","b","b","c","42.7971_-73.6663_20130801",42.7971,-73.6663,"2013-08-01 0:00:00"
1,1,0,5,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.8019_-73.848_20120830",42.8019,-73.848,"2012-08-30 0:00:00"
1,1,1,2,0,1,0,"b","c","c","c","b","a","b","c","b","a","a","a","a","42.8028_-74.2571_20150708",42.8028,-74.2571,"2015-07-08 0:00:00"
0,1,7,1,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.805_-73.9939_20120810",42.805,-73.9939,"2012-08-10 0:00:00"
1,1,5,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.805_-73.9939_20120816",42.805,-73.9939,"2012-08-16 0:00:00"
0,0,2,1,1,0,0,"b","a","b","b","a","a","a","a","a","a","a","a","a","42.8051_-73.5936_20180819",42.8051,-73.5936,"2018-08-19 0:00:00"
0,3,1,0,0,0,0,NA,"a","a","a","b","c","a","b","a","a","a","a","a","42.8072_-75.0576_20160728",42.8072,-75.0576,"2016-07-28 0:00:00"
0,2,2,1,0,0,0,"b","a","b","a","b","a","a","a","b","b","a","a","a","42.8077_-76.701_20180920",42.8077,-76.701,"2018-09-20 0:00:00"
4,1,8,1,1,3,0,"b","a","a","b","b","a","a","a","c","b","a","b","a","42.813_-74.259_20140813",42.813,-74.259,"2014-08-13 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.8152_-74.2599_20120726",42.8152,-74.2599,"2012-07-26 0:00:00"
3,0,1,0,0,0,0,"b","a","b","b","b","a","c","c","c","a","a","a","a","42.8168_-74.2936_20140814",42.8168,-74.2936,"2014-08-14 0:00:00"
0,1,0,0,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","b","b","42.8196_-73.5727_20150917",42.8196,-73.5727,"2015-09-17 0:00:00"
2,1,2,0,0,1,0,"b","b","a","a","a","a","b","a","b","a","a","a","a","42.8201_-74.2694_20150707",42.8201,-74.2694,"2015-07-07 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.8203_-74.2678_20120727",42.8203,-74.2678,"2012-07-27 0:00:00"
0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.8203_-74.2678_20120816",42.8203,-74.2678,"2012-08-16 0:00:00"
2,2,6,7,0,0,0,"b","b","b","b","b","a","b","b","b","a","a","b","b","42.8279_-77.5587_20160911",42.8279,-77.5587,"2016-09-11 0:00:00"
0,0,5,7,0,0,0,"c","a","a","a","a","b","a","a","a","c","a","b","a","42.829_-76.407_20170719",42.829,-76.407,"2017-07-19 0:00:00"
3,1,8,1,1,3,5,"b","b","a","a","b","b","a","b","b","b","b","b","b","42.8295_-78.744_20180720",42.8295,-78.744,"2018-07-20 0:00:00"
1,0,3,3,0,0,0,"b","a","b","b","b","b","b","b","b","c","a","c","b","42.8335_-77.6967_20130927",42.8335,-77.6967,"2013-09-27 0:00:00"
5,7,4,5,2,1,0,"b","b","c","b","c","b","b","b","b","b","b","b","b","42.834_-77.8962_20160930",42.834,-77.8962,"2016-09-30 0:00:00"
1,0,5,1,1,0,0,"a","b","b","b","a","a","a","b","a","a","a","b","a","42.8357_-73.6607_20140802",42.8357,-73.6607,"2014-08-02 0:00:00"
1,4,5,3,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","b","42.8375_-73.6783_20150727",42.8375,-73.6783,"2015-07-27 0:00:00"
4,3,1,2,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.8428_-73.8095_20120928",42.8428,-73.8095,"2012-09-28 0:00:00"
4,1,1,1,1,0,0,"a","a","a","b","a","a","b",NA,NA,"a","a","a","a","42.8432_-74.628_20170821",42.8432,-74.628,"2017-08-21 0:00:00"
3,0,2,5,0,0,0,"b","a","a","a","a","b","a","b","b","a","a","a","a","42.844_-76.422_20170719",42.844,-76.422,"2017-07-19 0:00:00"
0,0,3,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.8454_-74.0129_20120831",42.8454,-74.0129,"2012-08-31 0:00:00"
0,0,0,0,1,0,0,"b","a","a","b","a","b","b","b","b","b","b","b","b","42.8465_-73.4658_20190724",42.8465,-73.4658,"2019-07-24 0:00:00"
0,0,2,0,0,1,0,"b","b","b","b","b","a","a","b","b","a","b","a","b","42.8482_-78.043_20130918",42.8482,-78.043,"2013-09-18 0:00:00"
1,1,6,7,0,0,0,"c","b","b","b","b","a","b","b","b","b","b","b","a","42.85_-76.464_20170718",42.85,-76.464,"2017-07-18 0:00:00"
